Date,Crossroads,Road,Car_7-9,Van_7-9,Bus_7-9,Minibus_7-9,Truck_7-9,3Cycle_7-9,Car_9-17,Van_9-17,Bus_9-17,Minibus_9-17,Truck_9-17,3Cycle_9-17,Car_17-19,Van_17-19,Bus_17-19,Minibus_17-19,Truck_17-19,3Cycle_17-19,Total_Vol,Lat,Long,Lat.,Lon.
 2023-03-22,สุขุมวิท 49 - สุขุมวิท 32,สุขุมวิท 32,1,1.0,0,0,0,0,5,6.0,0,0,0,1,11.0,9,0,0,0,0,34.0,13.7264731323833,100.575384149655,,
 2023-03-22,สุขุมวิท 49 - สุขุมวิท 32,สุขุมวิท 49,290,77.0,0,0,1,3,1209,340.0,0,0,10,9,247.0,60,0,0,2,3,2251.0,13.7264731323833,100.575384149655,,
 2023-03-22,สุขุมวิท 49 - สุขุมวิท 32,สุขุมวิท,4824,1347.0,140,4,46,55,17882,5365.0,607,35,240,389,4621.0,1160,132,4,35,84,36970.0,13.7264731323833,100.575384149655,,
 2023-03-23,นิด้า,ศรีบูรพา,2529,791.0,59,0,20,8,9352,3057.0,301,2,110,28,2273.0,719,82,0,16,3,19350.0,13.7727462421074,100.654569057836,,
 2023-03-23,นิด้า,เสรีไทย,2821,1100.0,109,29,42,9,10349,4692.0,540,64,292,65,2585.0,1027,135,22,19,9,23909.0,13.7727462421074,100.654569057836,,
 2023-03-24,ถนนตก,เจริญกรุง,1619,538.0,69,46,41,37,6507,2197.0,256,141,222,154,1889.0,562,78,31,35,52,14474.0,13.6972012350588,100.497001672312,,
 2023-03-24,ถนนตก,พระรามที่ 3,5129,1441.0,117,9,65,59,19898,6061.0,462,28,427,392,4877.0,1311,96,2,50,82,40506.0,13.6972012350588,100.497001672312,,
 2023-03-27,เอกชัย - กาญจนาภิเษก,กาญจนาภิเษก,10234,8106.0,59,9,2537,36,36965,36559.0,175,30,18117,75,13467.0,9237,47,9,3150,8,138820.0,13.662533483323,100.405203384974,,
 2023-03-27,เอกชัย - กาญจนาภิเษก,เอกชัย,4261,2354.0,8,0,230,104,16172,13920.0,32,0,2803,340,5379.0,3079,12,0,307,91,49092.0,13.662533483323,100.405203384974,,
 2023-03-28,ห้วยขวาง,รัชดาภิเษก,11096,1600.0,77,0,54,38,38038,9410.0,334,1,674,128,10221.0,2420,82,1,88,39,74301.0,13.7784565973342,100.573637745911,,
 2023-03-28,ห้วยขวาง,ประชาสงเคราะห์,677,179.0,21,0,36,51,2576,837.0,111,0,96,134,769.0,220,15,0,20,28,5770.0,13.7784565973342,100.573637745911,,
 2023-03-28,ห้วยขวาง,ประชาราษฎร์บำเพ็ญ,1690,389.0,5,0,26,22,5408,1203.0,8,0,184,91,879.0,230,0,0,15,24,10174.0,13.7784565973342,100.573637745911,,
 2023-03-29,ประชาราษฎร์บำเพ็ญ - ประชาอุทิศ,ประชาอุทิศ,903,138.0,0,0,18,8,2200,495.0,0,1,70,37,445.0,111,0,0,13,1,4440.0,13.7772057496214,100.579903506196,,
 2023-03-29,ประชาราษฎร์บำเพ็ญ - ประชาอุทิศ,ประชาราษฎร์บำเพ็ญ (SB),861,122.0,0,0,13,7,2690,862.0,0,0,56,49,510.0,157,0,0,18,10,5355.0,13.7772057496214,100.579903506196,,
 2023-03-29,ประชาราษฎร์บำเพ็ญ - ประชาอุทิศ,ประชาราษฎร์บำเพ็ญ (EB),488,164.0,0,0,31,18,1853,730.0,0,0,155,54,683.0,142,0,0,25,16,4359.0,13.7772057496214,100.579903506196,,
 2023-03-30,หนองแขม,เพชรเกษม 81,1719,965.0,12,5,26,8,6923,4316.0,43,6,246,55,1778.0,973,8,1,68,6,17158.0,13.6783190440197,100.345322347429,,
 2023-03-30,หนองแขม,เลียบคลองภาษีเจริญฝั่งใต้,563,340.0,6,0,9,3,2121,1266.0,18,1,67,16,403.0,261,5,1,10,4,5094.0,13.6783190440197,100.345322347429,,
 2023-03-31,เลียบคลองภาษีเจริญฝั่งเหนือ - เพชรเกษม 81,เพชรเกษม 81,1847,978.0,26,0,85,32,6351,3898.0,106,0,664,83,1830.0,1063,27,0,106,32,17128.0,13.6811026633144,100.344528649332,,
 2023-03-31,เลียบคลองภาษีเจริญฝั่งเหนือ - เพชรเกษม 81,เลียบคลองภาษีเจริญฝั่งเหนือ,1153,632.0,15,0,115,16,3599,2742.0,63,0,466,49,983.0,672,14,0,99,15,10633.0,13.6811026633144,100.344528649332,,
 2023-04-03,หทัยมิตร - นิมิตรใหม่ ,นิมิตรใหม่ ,3329,1761.0,3,2,742,3,9622,7306.0,16,0,4186,18,2993.0,1946,12,2,641,1,32583.0,13.859775,100.73188,,
 2023-04-03,หทัยมิตร - นิมิตรใหม่ ,หทัยมิตร ,927,492.0,0,2,43,0,2341,1578.0,0,1,549,1,734.0,458,1,1,47,0,7175.0,13.859775,100.73188,,
 2023-04-03,ระหว่างซอยนิมิตรใหม่ 33 - 35,นิมิตรใหม่ ,1955,1950.0,1,0,489,0,6826,6072.0,6,0,3743,0,2011.0,1479,1,0,425,1,24959.0,13.885933,100.731701,,
 2023-04-04,พงษ์เพชร,ประชาชื่น,3622,822.0,57,0,15,0,14862,4555.0,236,0,246,12,5169.0,1029,33,0,30,3,30691.0,13.856209,100.545104,,
 2023-04-04,พงษ์เพชร,งามวงศ์วาน,15368,4514.0,160,2,236,15,50346,20010.0,492,14,2035,59,11157.0,4296,108,3,146,6,108967.0,13.856209,100.545104,,
 2023-04-05,ลำสาลี,ศรีนครินทร์,2010,742.0,219,18,12,13,7671,3555.0,734,107,97,21,2063.0,735,147,13,27,1,18185.0,13.762717,100.645628,,
 2023-04-05,ลำสาลี,รามคำแหง,9014,2684.0,103,8,92,24,31106,10867.0,492,50,657,100,8608.0,2725,147,16,53,15,66761.0,13.762717,100.645628,,
 2023-04-07,สี่แยกลาดหญ้า,ท่าดินแดง,734,236.0,40,7,8,126,2832,935.0,135,37,76,303,864.0,236,44,15,19,79,6726.0,13.728713,100.500985,,
 2023-04-07,สี่แยกลาดหญ้า,อิสรภาพ,568,137.0,11,0,5,83,2681,633.0,35,0,67,361,737.0,178,6,0,11,89,5602.0,13.728713,100.500985,,
 2023-04-10,นิคมอุตสาหกรรมลาดกระบัง,ฉลองกรุง,4222,2358.0,54,4,375,1,11817,8947.0,138,5,2641,10,3804.0,2255,74,1,366,1,37073.0,13.755756,100.79797,,
 2023-04-10,นิคมอุตสาหกรรมลาดกระบัง,ฉลองกรุง 31,582,701.0,16,0,253,0,2148,2772.0,26,0,1621,0,875.0,476,21,0,176,0,9667.0,13.755756,100.79797,,
 2023-04-10,นิคมอุตสาหกรรมลาดกระบัง,ซอยส่วนบุคคล,8,10.0,0,0,0,1,32,45.0,0,0,0,1,8.0,18,0,0,1,0,124.0,13.755756,100.79797,,
 2023-04-11,จุดกลับรถปากซอยอ่อนนุช 59,อ่อนนุช 59,36,21.0,0,0,0,0,216,103.0,0,0,25,6,52.0,14,0,0,4,2,479.0,13.719639,100.674242,,
 2023-04-11,จุดกลับรถปากซอยอ่อนนุช 59,อ่อนนุช,2779,1126.0,31,8,32,11,15525,7397.0,159,41,722,58,5485.0,2016,61,11,90,17,35569.0,13.719639,100.674242,,
 2023-04-11,ปากซอยอ่อนนุช 74/3,อ่อนนุช 74/3,27,18.0,0,0,0,0,41,27.0,0,0,0,1,11.0,9,0,0,0,0,134.0,13.718038,100.664381,,
 2023-04-11,ปากซอยอ่อนนุช 74/3,อ่อนนุช,4984,1929.0,84,10,125,25,18121,8075.0,278,38,826,55,5152.0,2080,58,10,82,15,41947.0,13.718038,100.664381,,
 2023-04-12,เทวกรรม,นครสวรรค์,3265,742.0,4,0,11,39,10600,3196.0,24,0,91,256,2527.0,640,9,0,13,46,21463.0,13.760085,100.512691,,
 2023-04-12,เทวกรรม,กรุงเกษม,1587,325.0,34,1,8,81,6539,1502.0,78,1,67,571,1313.0,423,25,0,4,102,12661.0,13.760085,100.512691,,
 2023-04-18,พัฒนาการ,ศรีนครินทร์,7029,2802.0,88,1,152,7,25692,11823.0,420,0,1075,26,6303.0,2316,144,0,111,3,57992.0,13.735596,100.641007,,
 2023-04-18,พัฒนาการ,พัฒนาการ,5466,1812.0,60,0,61,16,21214,8216.0,217,1,604,41,5603.0,1776,37,0,67,8,45199.0,13.735596,100.641007,,
 2023-04-19,สีลม - นราธิวาส,นราธิวาสราชนครินทร์,3347,637.0,1,0,19,28,11679,3104.0,6,0,99,165,3025.0,549,2,0,14,55,22730.0,13.72631,100.528064,,
 2023-04-19,สีลม - นราธิวาส,สีลม,2992,770.0,138,12,13,60,11493,2847.0,499,53,96,495,3323.0,666,127,12,9,93,23698.0,13.72631,100.528064,,
 2023-04-20,ศิริราช,อรุณอมรินทร์,1672,294.0,29,0,2,55,4592,1141.0,99,0,24,199,1768.0,478,43,0,2,59,10457.0,13.756068,100.483463,,
 2023-04-20,ศิริราช,พรานนก,1461,247.0,21,0,4,177,5234,1100.0,69,0,26,811,1077.0,244,17,0,2,152,10642.0,13.756068,100.483463,,
 2023-04-21,สะพานเหลือง,ซอยสว่าง 1- ทางด่วน- ซอยพระยาดำรง,11,7.0,0,0,0,0,104,75.0,0,0,8,4,33.0,32,0,0,4,2,280.0,13.735728,100.5216,,
 2023-04-21,สะพานเหลือง,บรรทัดทอง,665,252.0,19,0,8,18,3472,1591.0,77,0,73,54,1260.0,393,21,1,12,15,7931.0,13.735728,100.5216,,
 2023-04-21,สะพานเหลือง,พระรามที่ 4,6763,1726.0,167,4,69,107,26720,8546.0,645,8,394,394,7278.0,1900,142,1,35,115,55014.0,13.735728,100.5216,,
 2023-04-24,บางโพ,ประชาราษฎร์สาย 1,4608,791.0,102,0,44,33,10119,3284.0,414,0,202,96,2171.0,705,77,0,24,20,22690.0,13.806362,100.521595,,
 2023-04-24,บางโพ,ประชาราษฎร์สาย 2,1101,210.0,18,0,7,14,3782,995.0,76,0,52,46,958.0,277,17,0,3,13,7569.0,13.806362,100.521595,,
 2023-04-25,มิตรสัมพันธ์,มักกะสัน,1508,370.0,4,0,11,20,5501,1626.0,18,1,92,134,1516.0,405,7,0,14,39,11266.0,13.750023,100.554479,,
 2023-04-25,มิตรสัมพันธ์,เพชรบุรี,6641,1633.0,156,0,69,50,23125,6523.0,640,3,364,539,5390.0,1266,122,0,48,162,46731.0,13.750023,100.554479,,
 2023-04-26,จันทน์ - เจริญราษฎร์,เจริญราษฎร์,5267,1222.0,17,0,35,21,18411,7026.0,88,1,459,180,5822.0,1647,21,0,54,30,40301.0,13.707885,100.518636,,
 2023-04-26,จันทน์ - เจริญราษฎร์,จันทน์,1953,711.0,15,0,36,77,7562,3110.0,78,0,242,358,2087.0,629,16,0,56,64,16994.0,13.707885,100.518636,,
 2023-04-27,ณ ระนอง,ณ ระนอง,592,191.0,0,0,12,17,1212,740.0,1,1,656,40,300.0,97,0,0,83,4,3946.0,13.717561,100.558105,,
 2023-04-27,ณ ระนอง,พระรามที่ 3,3167,1019.0,49,0,167,47,11400,5147.0,202,0,1397,154,2942.0,1196,40,0,296,41,27264.0,13.717561,100.558105,,
 2023-04-27,ณ ระนอง,สุนทรโกษา,2829,1122.0,198,0,100,50,9062,4179.0,556,6,775,204,2628.0,976,124,2,87,27,22925.0,13.717561,100.558105,,
 2023-04-27,ณ ระนอง,รัชดาภิเษก,991,317.0,64,0,13,93,3353,1392.0,103,0,86,204,952.0,321,9,0,19,28,7945.0,13.717561,100.558105,,
2023-05-01,ใต้ด่วนดินแดง,ดินแดงตัดใหม่,6,1.0,1,0,4,0,27,20.0,0,0,11,11,10.0,13,0,0,1,2,107.0,13.764166,100.547958,,
2023-05-01,ใต้ด่วนดินแดง,วิภาวดีรังสิต,4286,1172.0,66,4,82,15,18509,5059.0,292,31,454,81,4980.0,1018,65,17,40,32,36203.0,13.764166,100.547958,,
2023-05-01,ใต้ด่วนดินแดง,ดินแดง,6530,1704.0,210,34,82,55,28645,8155.0,893,145,604,315,7665.0,2066,231,50,76,76,57536.0,13.764166,100.547958,,
2023-05-02,อนุสาวรีย์ประชาธิปไตย,ดินสอ,2091,427.0,80,45,7,81,6809,2108.0,289,145,79,654,1589.0,412,35,28,15,149,15043.0,13.756786,100.501825,,
2023-05-02,อนุสาวรีย์ประชาธิปไตย,ราชดำเนิน,10431,2594.0,529,44,90,370,42272,14319.0,2443,84,1284,1864,11413.0,3095,505,22,117,511,91987.0,13.756786,100.501825,,
2023-05-03,ปทุมวัน,พญาไท,4664,812.0,199,2,33,119,20385,4363.0,814,15,162,1036,4088.0,977,188,4,24,274,38159.0,13.746339,100.530738,,
2023-05-03,ปทุมวัน,พระรามที่ 1,3050,727.0,180,0,22,65,11800,3291.0,671,0,124,614,2634.0,704,170,0,10,232,24294.0,13.746339,100.530738,,
2023-05-08,วุฒากาศ,วุฒากาศ,1145,272.0,11,0,7,135,3213,1066.0,50,0,46,415,616.0,173,12,0,5,79,7245.0,13.719522,100.472521,,
2023-05-08,วุฒากาศ,ซอยมะลิ,13,8.0,0,0,0,1,53,11.0,0,0,0,4,6.0,3,0,0,0,0,99.0,13.719522,100.472521,,
2023-05-08,วุฒากาศ,เทอดไท,786,274.0,32,2,14,202,3068,1177.0,108,13,77,636,809.0,293,15,2,6,133,7647.0,13.719522,100.472521,,
2023-05-09,พุทธมณฑลสาย 3,พุทธมณฑลสาย 3,1024,550.0,5,0,113,3,4721,2718.0,43,0,686,22,1111.0,588,13,0,51,5,11653.0,13.707395,100.36402,,
2023-05-09,พุทธมณฑลสาย 3,เพชรเกษม,5714,2612.0,204,4,566,25,18771,12338.0,759,12,2643,84,5007.0,2618,209,1,452,20,52039.0,13.707395,100.36402,,
2023-05-10,นวมินทร์ - ศรีบูรพา,นวมินทร์ ,3001,1052.0,138,14,37,26,12795,4778.0,657,68,413,66,4060.0,1149,145,25,34,11,28469.0,13.784114,100.647524,,
2023-05-10,นวมินทร์ - ศรีบูรพา,นวมินทร์ 51,96,27.0,0,0,2,1,379,177.0,0,0,5,2,73.0,22,0,0,2,1,787.0,13.784114,100.647524,,
2023-05-10,นวมินทร์ - ศรีบูรพา,ศรีบูรพา,792,231.0,49,3,5,2,3018,1145.0,185,14,77,17,1001.0,329,36,5,13,3,6925.0,13.784114,100.647524,,
2023-05-11,ตากสิน,สมเด็จพระเจ้าตากสิน,3571,1107.0,141,25,51,214,16964,6738.0,651,140,578,813,5307.0,1882,203,33,83,194,38695.0,13.721194,100.49138,,
